,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,Color_pre,DayuponOutcome,AboutAge,BreedMix,Breed_pre,Year,Month,YearMonth,Hour,Season,Quarter,Group,Size
23174,11735,0,8669,2,Suffering,0,1,2,640,86,1,30,2,1,80,1,7,10,15,2,2,8,5
23175,26655,1,22832,4,Partner,0,0,5,640,296,20,365,2,1,80,3,1,28,14,3,0,8,5
23176,651,1,21142,3,NaN,1,2,10,1359,38,0,4380,20,1,217,2,11,26,15,3,3,12,9
23177,1871,1,16824,0,Foster,1,3,26,978,88,2,1095,4,1,136,2,6,21,8,2,2,3,3
23178,24864,1,20757,0,NaN,1,3,26,696,36,0,1095,4,1,98,2,10,25,11,0,3,0,1
23179,6549,1,4381,0,NaN,1,2,8,100,320,22,330,2,1,15,1,2,5,15,1,0,0,2
23180,17606,1,14257,4,Partner,1,1,21,131,37,0,730,20,1,17,2,3,18,13,1,1,0,2
23181,22627,0,18413,4,Partner,0,4,23,640,291,19,3,2,1,80,2,7,22,16,2,2,8,5
23182,25718,1,21582,0,NaN,1,3,30,450,274,18,1460,20,1,61,2,11,26,17,3,3,6,3
23183,8735,0,5930,4,Partner,1,1,2,696,178,7,30,2,1,98,1,4,7,11,1,1,0,1
23184,2843,1,518,3,NaN,1,1,26,696,318,22,1095,4,1,98,0,9,0,14,0,3,0,1
23185,23311,1,19208,0,NaN,0,2,19,640,167,6,60,2,1,80,2,8,23,17,0,2,8,5
23186,530,1,4717,0,Foster,0,3,9,922,291,19,4015,12,1,129,1,3,6,12,1,1,12,9
23187,11734,1,10150,0,NaN,1,2,36,417,130,2,180,2,1,57,1,9,12,13,0,3,0,2
23188,1319,1,19827,3,NaN,1,3,26,878,38,0,1095,4,1,124,2,9,24,18,0,3,4,1
23189,8822,0,8795,0,Foster,0,2,24,637,111,2,90,2,1,79,1,7,10,16,2,2,9,6
23190,19344,1,17125,0,Foster,0,3,19,640,296,20,60,2,1,80,2,6,21,16,2,2,8,5
23191,8221,1,6068,0,NaN,0,3,19,640,320,22,60,2,1,80,1,5,8,17,2,1,8,5
23192,14915,1,19140,0,Foster,0,3,41,640,111,2,2920,20,1,80,2,8,23,8,0,2,8,5
23193,7634,1,14839,3,NaN,1,3,21,1066,38,0,730,20,1,159,2,4,19,15,1,1,5,2
23194,12686,0,9472,4,Partner,0,0,25,640,104,2,21,2,1,80,1,8,11,13,0,2,8,5
23195,21207,0,17039,1,In Kennel,0,4,23,640,5,0,3,2,1,80,2,6,21,8,2,2,8,5
23196,15987,0,12675,4,SCRP,0,4,5,640,111,2,365,2,1,80,2,0,15,9,3,0,8,5
23197,8233,1,5642,0,NaN,0,2,19,945,11,0,60,2,1,132,1,4,7,17,1,1,12,9
23198,20755,0,16626,4,Partner,0,4,20,640,167,6,14,2,1,80,2,6,21,12,2,2,8,5
23199,13141,1,10329,0,NaN,1,3,5,962,318,22,365,2,1,136,1,9,12,12,0,3,3,3
23200,7358,0,5198,2,Suffering,0,3,11,632,296,20,4745,14,1,78,1,4,7,16,1,1,10,7
23201,16717,1,17597,0,Offsite,1,2,21,881,38,0,730,20,1,124,2,7,22,16,2,2,4,1
23202,26563,1,22705,0,NaN,1,2,21,297,98,2,730,20,0,41,3,1,28,17,3,0,3,3
23203,13487,1,10834,4,Partner,1,2,26,450,25,0,1095,4,1,61,1,10,13,15,0,3,6,3
23204,11144,1,8612,0,NaN,1,3,19,847,5,0,60,2,1,124,1,7,10,15,2,2,4,1
23205,20354,1,17432,0,NaN,1,3,5,234,86,1,365,2,1,35,2,6,21,15,2,2,12,9
23206,19070,0,15260,4,Partner,0,4,31,640,318,22,5,2,1,80,2,4,19,17,1,1,8,5
23207,14968,0,11698,4,Partner,1,2,7,518,38,0,3650,20,1,65,1,11,14,17,3,3,4,9
23208,1935,1,119,0,Foster,0,2,19,640,68,1,60,2,1,80,0,9,0,14,0,3,8,5
23209,6988,1,6079,0,Foster,0,2,19,637,104,2,60,2,1,79,1,5,8,14,2,1,9,6
23210,9212,0,6526,0,NaN,0,3,19,637,167,6,60,2,1,79,1,5,8,17,2,1,9,6
23211,16436,0,13215,4,Partner,1,1,38,249,320,22,210,2,1,39,2,1,16,13,3,0,0,2
23212,25822,1,21711,4,Partner,1,1,5,450,289,18,365,2,1,61,3,0,27,15,3,0,6,3
23213,8135,1,5585,4,Partner,1,2,5,450,5,0,365,2,1,61,1,4,7,12,1,1,6,3
23214,25032,0,21804,0,Foster,1,2,19,307,252,15,60,2,1,42,3,0,27,14,3,0,7,1
23215,19712,1,16053,4,Partner,0,3,5,640,111,2,365,2,1,80,2,5,20,14,2,1,8,5
23216,21060,1,19515,0,Foster,0,2,32,632,5,0,150,2,1,78,2,9,24,15,0,3,10,7
23217,12558,0,9466,4,Partner,1,1,5,450,289,18,365,2,1,61,1,8,11,12,0,2,6,3
23218,17773,0,14425,0,NaN,1,3,24,300,38,0,90,2,1,41,2,3,18,17,1,1,3,3
23219,17400,0,14008,4,Partner,0,1,20,640,216,13,14,2,1,80,2,3,18,16,1,1,8,5
23220,20569,0,16607,0,NaN,0,3,19,640,296,20,60,2,1,80,2,6,21,18,2,2,8,5
23221,13126,1,10007,4,Partner,1,2,7,847,274,18,3650,20,1,124,1,9,12,12,0,3,4,1
23222,17459,1,14637,0,NaN,0,2,21,640,111,2,730,20,1,80,2,4,19,17,1,1,8,5
23223,22566,1,19614,4,Partner,0,3,5,640,291,19,365,2,1,80,2,9,24,14,0,3,8,5
23224,6716,1,5033,0,NaN,1,3,2,1066,274,18,30,2,1,159,1,3,6,17,1,1,5,2
23225,25933,1,22390,4,Partner,1,2,21,1066,289,18,730,20,1,159,3,0,27,16,3,0,5,2
23226,9389,1,9896,0,Foster,1,2,28,861,5,0,120,2,1,124,1,9,12,15,0,3,4,1
23227,4952,0,2837,2,Behavior,1,0,5,494,274,18,365,2,0,63,1,0,3,16,3,0,12,9
23228,6632,1,4431,2,Aggressive,1,0,41,1066,86,1,2920,20,1,159,1,3,6,16,1,1,5,2
23229,5091,1,3153,0,NaN,1,2,37,24,307,21,2190,20,1,6,1,1,4,18,3,0,7,1
23230,4265,0,2084,0,NaN,1,3,5,249,38,0,365,2,1,39,0,11,2,19,3,3,0,2
23231,19368,1,17240,0,NaN,1,3,21,1291,130,2,730,20,1,196,2,6,21,12,2,2,12,9
23232,147,1,13993,3,NaN,1,3,43,74,307,21,3285,10,1,15,2,3,18,18,1,1,0,2
23233,14448,0,11161,4,Partner,1,2,38,847,88,2,210,2,1,124,1,10,13,16,0,3,4,1
23234,11225,1,21329,3,NaN,0,2,34,640,63,1,1825,6,1,80,2,11,26,14,3,3,8,5
23235,222,1,11465,3,NaN,1,2,43,167,38,0,3285,10,1,22,1,11,14,16,3,3,1,3
23236,3493,1,1627,0,NaN,1,3,5,307,38,0,365,2,1,42,0,11,2,19,3,3,7,1
23237,18261,1,14820,3,NaN,1,2,21,696,25,0,730,20,1,98,2,4,19,17,1,1,0,1
23238,14830,1,12077,0,NaN,1,2,5,866,320,22,365,2,1,124,2,0,15,15,3,0,4,1
23239,12425,1,9505,3,NaN,0,3,10,1271,260,16,4380,20,1,189,1,8,11,15,0,2,12,9
23240,15696,1,12472,3,NaN,0,3,37,640,41,1,2190,20,1,80,2,0,15,13,3,0,8,5
23241,10228,1,7778,0,NaN,0,2,19,640,38,0,60,2,1,80,1,6,9,17,2,2,8,5
23242,7462,0,5040,4,Partner,0,0,25,640,5,0,21,2,1,80,1,3,6,11,1,1,8,5
23243,25876,1,21930,3,NaN,1,2,11,847,88,2,4745,14,1,124,3,0,27,11,3,0,4,1
23244,26636,1,22725,3,NaN,1,0,5,1066,318,22,365,2,1,159,3,1,28,12,3,0,5,2
23245,21297,1,18690,0,Foster,0,3,24,640,216,13,90,2,1,80,2,8,23,18,0,2,8,5
23246,11364,1,13902,2,Aggressive,1,2,21,61,114,2,730,20,1,13,2,2,17,16,1,0,12,9
23247,26463,1,22502,3,NaN,1,0,12,449,289,18,5110,20,0,61,3,1,28,15,3,0,6,3
23248,21747,1,19682,3,NaN,1,2,26,45,130,2,1095,4,1,10,2,9,24,13,0,3,12,9
23249,13036,0,9878,4,Partner,1,3,19,617,36,0,60,2,1,75,1,9,12,17,0,3,12,9
23250,6168,1,4071,0,NaN,1,2,5,1177,307,21,365,2,1,170,1,2,5,18,1,0,5,9
23251,18809,1,18810,0,NaN,0,2,24,640,104,2,90,2,1,80,2,8,23,17,0,2,8,5
23252,22911,1,19437,4,Partner,0,1,19,640,216,13,60,2,1,80,2,9,24,14,0,3,8,5
23253,19079,1,15499,3,NaN,1,2,30,443,318,22,1460,20,1,60,2,4,19,18,1,1,12,9
23254,6345,1,4200,0,NaN,1,3,19,401,276,18,60,2,1,56,1,2,5,12,1,0,12,9
23255,19190,0,16815,0,NaN,0,2,19,637,86,1,60,2,1,79,2,6,21,18,2,2,9,6
23256,18691,0,15138,0,NaN,1,2,36,198,114,2,180,2,0,26,2,4,19,17,1,1,0,1
23257,17121,0,13828,4,Partner,1,0,40,407,165,5,240,2,1,57,2,2,17,15,1,0,0,2
23258,11887,0,8809,4,SCRP,0,0,32,640,63,1,150,2,1,80,1,7,10,9,2,2,8,5
23259,10790,1,9751,0,Foster,0,2,24,640,38,0,90,2,1,80,1,9,12,13,0,3,8,5
23260,5771,0,3508,4,Partner,0,1,3,640,216,13,7,2,1,80,1,1,4,16,3,0,8,5
23261,26088,1,21970,2,Suffering,1,2,10,1066,320,22,4380,20,1,159,3,0,27,15,3,0,5,2
23262,15033,1,11909,0,Foster,1,3,2,1170,320,22,30,2,1,170,1,11,14,17,3,3,5,9
23263,22401,0,18322,4,Partner,1,0,28,1255,198,10,120,2,1,185,2,7,22,12,2,2,7,2
23264,21101,1,16977,3,NaN,1,2,26,1066,130,2,1095,4,1,159,2,6,21,17,2,2,5,2
23265,11844,1,9084,3,NaN,1,2,39,699,353,22,2555,8,1,98,1,8,11,11,0,2,0,1
23266,2817,1,541,4,Partner,0,0,29,632,5,0,28,2,1,78,0,9,0,15,0,3,10,7
23267,25312,1,20935,3,NaN,1,2,34,848,364,23,1825,6,1,124,2,11,26,13,3,3,4,1
23268,6395,0,4046,4,Partner,1,1,2,847,5,0,30,2,1,124,1,2,5,18,1,0,4,1
23269,8076,0,5439,4,SCRP,0,1,21,640,111,2,730,20,1,80,1,4,7,8,1,1,8,5
23270,12322,1,10772,4,Partner,0,2,28,640,5,0,120,2,1,80,1,10,13,13,0,3,8,5
23271,5623,1,3447,0,Offsite,0,3,32,640,291,19,150,2,1,80,1,1,4,19,3,0,8,5
23272,22771,1,18981,0,NaN,1,3,5,307,318,22,365,2,1,42,2,8,23,16,0,2,7,1
23273,11747,0,8679,4,SCRP,0,0,21,640,38,0,730,20,1,80,1,7,10,9,2,2,8,5
23274,26527,1,22547,3,NaN,1,2,40,847,38,0,240,2,1,124,3,1,28,16,3,0,4,1
23275,8245,0,7449,0,Foster,1,2,19,878,252,15,60,2,1,124,1,6,9,14,2,2,4,1
23276,8041,1,6167,0,NaN,0,2,19,632,332,22,60,2,1,78,1,5,8,13,2,1,10,7
23277,19034,0,15238,4,SCRP,0,0,5,637,5,0,365,2,1,79,2,4,19,9,1,1,9,6
23278,26466,0,22526,4,Partner,1,0,19,450,5,0,60,2,1,61,3,1,28,14,3,0,6,3
23279,25136,0,20791,4,Partner,1,1,7,450,131,3,3650,20,1,61,2,10,25,12,0,3,6,3
23280,21187,1,17206,3,NaN,1,2,21,74,86,1,730,20,1,15,2,6,21,16,2,2,0,2
23281,6996,1,4623,3,NaN,1,2,39,1026,5,0,2555,8,1,150,1,3,6,17,1,1,6,4
23282,585,1,7802,3,NaN,1,2,34,730,150,5,1825,6,1,99,1,6,9,15,2,2,12,9
23283,6942,0,4654,2,Aggressive,1,1,26,1066,89,2,1095,4,1,159,1,3,6,11,1,1,5,2
23284,24276,1,20067,0,NaN,1,2,21,980,204,10,730,20,1,137,2,9,24,13,0,3,5,9
23285,21421,1,17874,0,NaN,1,2,5,847,5,0,365,2,1,124,2,7,22,13,2,2,4,1
23286,20695,1,16672,0,NaN,1,1,5,365,36,0,365,2,1,52,2,6,21,16,2,2,5,3
23287,24961,0,20621,4,SCRP,0,1,21,637,216,13,730,20,1,79,2,10,25,19,0,3,9,6
23288,10870,1,8345,0,NaN,1,3,5,1066,329,22,365,2,1,159,1,7,10,15,2,2,5,2
23289,9757,1,7948,0,Foster,0,3,19,640,41,1,60,2,1,80,1,7,10,17,2,2,8,5
23290,11487,0,8569,4,Partner,1,2,34,763,318,22,1825,6,0,104,1,7,10,13,2,2,7,0
23291,25257,0,22785,0,Foster,0,2,19,640,216,13,60,2,1,80,3,1,28,8,3,0,8,5
23292,2619,1,1971,0,Foster,0,3,24,640,5,0,90,2,1,80,0,11,2,19,3,3,8,5
23293,14015,0,10607,4,Partner,0,1,25,640,38,0,21,2,1,80,1,10,13,16,0,3,8,5
23294,23445,1,19647,4,Partner,1,2,7,307,239,14,3650,20,1,42,2,9,24,17,0,3,7,1
23295,10099,1,7201,4,Partner,0,0,2,640,38,0,30,2,1,80,1,6,9,11,2,2,8,5
23296,21615,1,17628,4,Partner,0,1,29,640,38,0,28,2,1,80,2,7,22,13,2,2,8,5
23297,13978,1,10796,0,NaN,0,2,19,640,220,13,60,2,1,80,1,10,13,12,0,3,8,5
23298,12245,1,9237,0,NaN,1,3,5,438,307,21,365,2,1,60,1,8,11,17,0,2,12,9
23299,15144,0,11819,2,Suffering,0,3,21,640,111,2,730,20,1,80,1,11,14,9,3,3,8,5
23300,20186,1,16201,3,NaN,1,2,5,450,36,0,365,2,1,61,2,5,20,18,2,1,6,3
23301,9527,1,7043,2,Suffering,0,0,19,640,291,19,60,2,1,80,1,6,9,13,2,2,8,5
23302,18441,0,14850,4,Partner,0,4,3,640,41,1,7,2,1,80,2,4,19,19,1,1,8,5
23303,20935,0,16905,0,NaN,1,3,19,1329,250,14,60,2,1,211,2,6,21,17,2,2,4,2
23304,24852,1,20460,3,NaN,1,2,26,847,166,6,1095,4,1,124,2,10,25,18,0,3,4,1
23305,18468,1,16939,0,NaN,0,3,19,640,38,0,60,2,1,80,2,6,21,18,2,2,8,5
23306,11718,1,8902,3,NaN,1,2,7,463,289,18,3650,20,1,61,1,8,11,15,0,2,6,3
23307,20600,1,17249,0,NaN,1,2,21,450,130,2,730,20,1,61,2,6,21,14,2,2,6,3
23308,3201,1,949,0,NaN,1,2,21,450,36,0,730,20,1,61,0,10,1,17,0,3,6,3
23309,17385,1,15652,0,Foster,1,2,19,1235,165,5,60,2,0,183,2,5,20,9,2,1,6,3
23310,10444,0,7410,4,SCRP,0,0,5,640,296,20,365,2,1,80,1,6,9,9,2,2,8,5
23311,21617,1,17521,2,Suffering,1,4,30,1170,354,22,1460,20,1,170,2,6,21,17,2,2,5,9
23312,18818,1,15159,3,NaN,0,2,39,640,5,0,2555,8,1,80,2,4,19,12,1,1,8,5
23313,1490,1,20790,3,NaN,1,3,30,1336,185,7,1460,20,1,212,2,10,25,11,0,3,4,1
23314,25233,0,21099,0,NaN,0,2,32,640,63,1,150,2,1,80,2,11,26,15,3,3,8,5
23315,6686,1,4420,0,NaN,0,2,30,640,38,0,1460,20,1,80,1,3,6,11,1,1,8,5
23316,18042,0,14500,4,Partner,0,1,25,640,318,22,21,2,1,80,2,3,18,18,1,1,8,5
23317,22073,0,18924,0,Foster,1,2,24,450,274,18,90,2,1,61,2,8,23,12,0,2,6,3
23318,10937,1,8038,0,NaN,1,3,36,1130,38,0,180,2,1,163,1,7,10,17,2,2,4,2
23319,4346,1,2172,0,NaN,0,3,42,640,343,22,270,2,1,80,0,11,2,17,3,3,8,5
23320,10960,1,8613,0,NaN,0,0,2,1251,260,16,30,2,1,184,1,7,10,15,2,2,11,8
23321,20086,1,17508,0,Foster,0,2,19,640,104,2,60,2,1,80,2,6,21,12,2,2,8,5
23322,11424,1,8363,3,NaN,1,1,5,559,88,2,365,2,1,70,1,7,10,13,2,2,1,3
23323,899,1,9181,3,NaN,0,3,30,640,104,2,1460,20,1,80,1,8,11,13,0,2,8,5
23324,20391,1,20783,0,Foster,1,3,5,1091,38,0,365,2,1,159,2,10,25,9,0,3,5,2
23325,1882,1,2413,3,NaN,1,1,21,463,36,0,730,20,1,61,0,11,2,16,3,3,6,3
23326,15859,0,12546,4,SCRP,0,4,21,640,296,20,730,20,1,80,2,0,15,9,3,0,8,5
23327,23788,0,19547,0,NaN,1,2,12,977,320,22,5110,20,1,136,2,9,24,16,0,3,3,3
23328,7380,0,5006,4,SCRP,0,0,5,640,86,1,365,2,1,80,1,3,6,17,1,1,8,5
23329,23233,1,19027,4,SCRP,0,2,41,640,111,2,2920,20,1,80,2,8,23,9,0,2,8,5
23330,2047,1,2242,0,Foster,0,2,32,640,216,13,150,2,1,80,0,11,2,13,3,3,8,5
23331,2055,1,636,0,NaN,0,3,21,632,139,4,730,20,1,78,0,9,0,18,0,3,10,7
23332,13769,1,10459,4,Partner,0,0,24,640,38,0,90,2,1,80,1,10,13,14,0,3,8,5
23333,3611,0,1411,2,Aggressive,1,1,21,1066,5,0,730,20,1,159,0,10,1,13,0,3,5,2
23334,10783,1,12651,0,NaN,1,3,34,1066,38,0,1825,6,1,159,2,0,15,12,3,0,5,2
23335,10806,0,7764,4,Partner,0,1,25,640,332,22,21,2,1,80,1,6,9,14,2,2,8,5
23336,15854,1,12717,0,NaN,0,3,39,640,291,19,2555,8,1,80,2,1,16,14,3,0,8,5
23337,16685,1,19292,0,NaN,1,3,21,450,130,2,730,20,1,61,2,9,24,14,0,3,6,3
23338,17015,1,15302,0,Foster,0,3,5,640,296,20,365,2,1,80,2,4,19,19,1,1,8,5
23339,20197,0,16164,4,Partner,0,1,2,640,68,1,30,2,1,80,2,5,20,18,2,1,8,5
23340,6165,0,3866,4,SCRP,0,0,38,1271,140,4,210,2,1,189,1,2,5,19,1,0,12,9
23341,15581,0,12386,0,Offsite,1,2,19,1301,38,0,60,2,1,197,2,0,15,20,3,0,12,9
23342,16077,1,21374,3,NaN,0,2,5,637,220,13,365,2,1,79,2,11,26,15,3,3,9,6
23343,6664,1,4536,3,NaN,1,2,26,450,289,18,1095,4,1,61,1,3,6,15,1,1,6,3
23344,12042,1,9073,0,NaN,1,2,19,74,130,2,60,2,1,15,1,8,11,18,0,2,0,2
23345,23326,1,19698,0,NaN,0,2,19,640,104,2,60,2,1,80,2,9,24,17,0,3,8,5
23346,9551,1,7987,0,NaN,1,3,10,1169,307,21,4380,20,0,170,1,7,10,19,2,2,5,9
23347,24419,1,20068,4,Partner,0,0,29,1251,151,5,28,2,1,184,2,9,24,13,0,3,11,8
23348,17406,1,14189,3,NaN,1,0,26,1066,41,1,1095,4,1,159,2,3,18,13,1,1,5,2
23349,2187,1,2041,0,NaN,1,3,32,877,5,0,150,2,1,124,0,11,2,16,3,3,4,1
23350,15458,1,13088,4,Partner,1,2,5,1066,88,2,365,2,1,159,2,1,16,12,3,0,5,2
23351,22457,0,18227,4,Partner,0,4,25,640,347,22,21,2,1,80,2,7,22,18,2,2,8,5
23352,22256,1,18792,0,NaN,1,3,21,695,318,22,730,20,0,98,2,8,23,15,0,2,0,1
23353,3650,1,2101,0,NaN,1,3,5,847,5,0,365,2,1,124,0,11,2,16,3,3,4,1
23354,2179,1,209,0,NaN,1,3,5,696,276,18,365,2,1,98,0,9,0,18,0,3,0,1
23355,11604,0,8542,4,Partner,0,1,29,640,5,0,28,2,1,80,1,7,10,11,2,2,8,5
23356,5573,1,11214,0,Foster,1,3,41,401,226,14,2920,20,1,56,1,11,14,15,3,3,12,9
23357,16817,1,13526,3,NaN,1,2,30,696,36,0,1460,20,1,98,2,2,17,17,1,0,0,1
23358,23335,1,20526,0,NaN,0,3,19,640,296,20,60,2,1,80,2,10,25,18,0,3,8,5
23359,19891,1,16156,1,In Kennel,0,1,29,640,63,1,28,2,1,80,2,5,20,17,2,1,8,5
23360,14976,0,11959,2,Suffering,0,4,26,640,104,2,1095,4,1,80,1,11,14,16,3,3,8,5
23361,5111,1,6615,0,Foster,0,3,21,637,5,0,730,20,1,79,1,5,8,20,2,1,9,6
23362,13593,0,10300,4,Partner,1,1,19,383,252,15,60,2,1,55,1,9,12,12,0,3,0,3
23363,16013,0,12795,0,NaN,0,3,24,637,38,0,90,2,1,79,2,1,16,16,3,0,9,6
23364,16117,1,12823,3,NaN,1,3,37,1232,226,14,2190,20,1,182,2,1,16,11,3,0,3,3
23365,6524,1,4399,0,NaN,1,2,5,847,38,0,365,2,1,124,1,2,5,18,1,0,4,1
23366,9208,0,6436,2,Suffering,1,1,7,450,88,2,3650,20,1,61,1,5,8,16,2,1,6,3
23367,6604,0,4282,4,SCRP,0,0,6,640,111,2,300,2,1,80,1,2,5,15,1,0,8,5
23368,6615,0,4396,0,NaN,1,3,26,210,318,22,1095,4,0,31,1,2,5,18,1,0,3,3
23369,12875,0,9730,0,NaN,1,2,2,847,5,0,30,2,1,124,1,9,12,17,0,3,4,1
23370,9276,1,7219,0,NaN,0,3,19,640,63,1,60,2,1,80,1,6,9,13,2,2,8,5
23371,7208,1,4828,3,NaN,1,2,5,1066,130,2,365,2,1,159,1,3,6,16,1,1,5,2
23372,9369,1,19699,3,NaN,1,2,21,1254,250,14,730,20,0,185,2,9,24,17,0,3,7,2
23373,149,1,10526,0,Foster,1,2,41,696,36,0,2920,20,1,98,1,10,13,8,0,3,0,1
23374,19847,1,15997,4,Partner,0,2,28,640,347,22,120,2,1,80,2,5,20,15,2,1,8,5
23375,24471,1,21457,3,NaN,1,3,26,559,239,14,1095,4,1,70,2,11,26,14,3,3,1,3
23376,1528,1,3985,3,NaN,1,2,26,249,320,22,1095,4,1,39,1,2,5,17,1,0,0,2
23377,14582,1,12251,0,Foster,0,3,19,640,111,2,60,2,1,80,2,0,15,14,3,0,8,5
23378,8949,1,7047,0,NaN,1,3,19,249,38,0,60,2,1,39,1,6,9,16,2,2,0,2
23379,23701,0,19364,2,Suffering,0,4,29,640,104,2,28,2,1,80,2,9,24,12,0,3,8,5
23380,237,1,7735,3,NaN,1,2,7,956,163,5,3650,20,1,135,1,6,9,16,2,2,6,9
23381,7764,0,5376,0,NaN,1,3,19,165,38,0,60,2,1,21,1,4,7,11,1,1,1,2
23382,18480,1,17683,0,Foster,0,2,28,640,220,13,120,2,1,80,2,7,22,16,2,2,8,5
23383,2750,0,449,4,Partner,1,1,2,112,259,15,30,2,1,16,0,9,0,16,0,3,12,9
23384,12932,0,9676,4,SCRP,0,0,37,637,104,2,2190,20,1,79,1,9,12,9,0,3,9,6
23385,16494,0,13211,4,SCRP,0,0,5,640,104,2,365,2,1,80,2,1,16,9,3,0,8,5
23386,10567,1,8521,4,Partner,1,2,21,481,307,21,730,20,1,61,1,7,10,14,2,2,6,3
23387,21431,0,17423,4,Partner,0,4,19,640,104,2,60,2,1,80,2,6,21,13,2,2,8,5
23388,15958,1,12712,0,NaN,1,2,34,15,320,22,1825,6,0,5,2,1,16,13,3,0,12,9
23389,9999,0,6978,4,Partner,1,1,2,811,252,15,30,2,1,117,1,6,9,16,2,2,5,3
23390,11709,1,8641,3,NaN,1,2,30,1319,5,0,1460,20,1,205,1,7,10,17,2,2,12,9
23391,16032,1,12719,3,NaN,1,2,30,936,307,21,1460,20,1,131,2,1,16,15,3,0,5,3
23392,6896,1,4607,3,NaN,1,3,21,559,89,2,730,20,1,70,1,3,6,18,1,1,1,3
23393,10211,0,7165,4,SCRP,0,1,28,640,41,1,120,2,1,80,1,6,9,9,2,2,8,5
23394,26154,1,22244,0,NaN,0,3,24,640,296,20,90,2,1,80,3,0,27,16,3,0,8,5
23395,7027,0,4678,4,SCRP,0,4,38,640,38,0,210,2,1,80,1,3,6,12,1,1,8,5
23396,26661,1,22747,3,NaN,1,2,38,847,317,21,210,2,1,124,3,1,28,17,3,0,4,1
23397,23874,1,20024,4,Partner,0,3,5,640,139,4,365,2,1,80,2,9,24,11,0,3,8,5
23398,608,1,16145,3,NaN,1,2,34,980,5,0,1825,6,1,137,2,5,20,15,2,1,5,9
23399,12675,1,10643,0,Foster,1,3,19,862,38,0,60,2,1,124,1,10,13,18,0,3,4,1
23400,15747,1,15157,0,Foster,1,2,5,494,88,2,365,2,0,63,2,4,19,12,1,1,12,9
23401,11509,1,8627,0,NaN,0,2,36,640,63,1,180,2,1,80,1,7,10,17,2,2,8,5
23402,2579,1,424,0,NaN,1,3,19,847,289,18,60,2,1,124,0,9,0,17,0,3,4,1
23403,20457,1,17397,0,NaN,1,3,24,559,114,2,90,2,1,70,2,6,21,11,2,2,1,3
23404,7651,0,5196,4,Partner,0,0,20,640,296,20,14,2,1,80,1,4,7,16,1,1,8,5
23405,11226,0,8206,4,SCRP,0,0,5,640,104,2,365,2,1,80,1,7,10,9,2,2,8,5
23406,16692,1,13530,4,SCRP,0,1,21,640,104,2,730,20,1,80,2,2,17,9,1,0,8,5
23407,13479,0,10655,0,NaN,0,2,26,637,111,2,1095,4,1,79,1,10,13,14,0,3,9,6
23408,9882,1,7025,3,NaN,1,2,21,504,131,3,730,20,1,64,1,6,9,11,2,2,3,2
23409,16864,1,14388,0,NaN,1,3,21,450,38,0,730,20,1,61,2,3,18,14,1,1,6,3
23410,9884,1,7141,0,NaN,1,3,21,450,98,2,730,20,1,61,1,6,9,12,2,2,6,3
23411,3762,0,1525,3,NaN,0,3,26,640,104,2,1095,4,1,80,0,10,1,16,0,3,8,5
23412,26116,1,22270,3,NaN,1,3,42,847,25,0,270,2,1,124,3,0,27,17,3,0,4,1
23413,8125,1,7143,0,Foster,1,3,2,855,38,0,30,2,1,124,1,6,9,14,2,2,4,1
23414,26339,1,22716,0,NaN,1,2,2,847,5,0,30,2,1,124,3,1,28,18,3,0,4,1
23415,19564,1,16066,1,In Kennel,0,1,19,640,63,1,60,2,1,80,2,5,20,9,2,1,8,5
23416,6677,1,4468,4,Partner,1,2,39,1269,307,21,2555,8,1,188,1,3,6,13,1,1,5,9
23417,20038,1,16985,4,Partner,1,3,8,156,130,2,330,2,1,21,2,6,21,11,2,2,1,2
23418,2932,0,895,0,NaN,1,2,6,1066,10,0,300,2,1,159,0,10,1,11,0,3,5,2
23419,16688,1,13449,0,NaN,1,3,5,450,274,18,365,2,1,61,2,2,17,17,1,0,6,3
23420,16024,0,12788,4,Partner,1,1,25,449,177,6,21,2,0,61,2,1,16,15,3,0,6,3
23421,584,1,17484,3,NaN,0,3,30,637,296,20,1460,20,1,79,2,6,21,13,2,2,9,6
23422,14578,1,11914,0,Foster,0,2,2,640,220,13,30,2,1,80,1,11,14,18,3,3,8,5
23423,22404,1,18321,4,Partner,1,3,34,1255,252,15,1825,6,1,185,2,7,22,11,2,2,7,2
23424,2208,1,157,3,NaN,1,2,30,450,163,5,1460,20,1,61,0,9,0,15,0,3,6,3
23425,16486,1,13560,0,NaN,1,2,26,1290,250,14,1095,4,0,196,2,2,17,14,1,0,12,9
23426,20366,0,16396,0,NaN,0,2,19,640,220,13,60,2,1,80,2,5,20,18,2,1,8,5
23427,56,1,21521,3,NaN,1,2,10,1197,25,0,4380,20,1,173,2,11,26,14,3,3,7,0
23428,22153,0,17988,4,SCRP,0,0,28,637,41,1,120,2,1,79,2,7,22,9,2,2,9,6
23429,11411,1,8821,0,NaN,1,2,21,450,177,6,730,20,1,61,1,7,10,14,2,2,6,3
23430,8251,1,5746,3,NaN,1,2,5,696,128,2,365,2,1,98,1,4,7,15,1,1,0,1
23431,10656,1,9677,0,NaN,1,3,34,249,38,0,1825,6,1,39,1,9,12,11,0,3,0,2
23432,26474,0,22754,4,Partner,1,0,20,847,99,2,14,2,1,124,3,1,28,0,3,0,4,1
